0;0;1;1;2;2;3;3;4;4;
1760417706.9226642;41.35529344732111;1760417708.9226646;50.3458438381072;1760417710.922665;55.14661003561581;1760417712.9226656;59.676408767700195;1760417714.922666;63.97951732982289;
1760417707.1226642;45.10981856652026;1760417709.1226647;50.303527287074495;1760417711.1226652;54.91022574595916;1760417713.1226656;59.814991489533455;1760417715.1226661;63.167355954647064;
1760417707.3226643;45.83509479250227;1760417709.3226647;50.41968545248342;1760417711.3226652;55.72570694817437;1760417713.3226657;59.800126335837625;1760417715.3226662;64.89790810479059;
1760417707.5226643;45.78219141278948;1760417709.5226648;50.59741224561419;1760417711.5226653;55.4277811731611;1760417713.5226657;60.18178803580148;1760417715.5226662;65.11764228343964;
1760417707.7226644;45.7956280027117;1760417709.7226648;50.587770415515436;1760417711.7226653;55.23782117026193;1760417713.7226658;60.01525833493187;1760417715.7226663;65.27991592884064;
1760417707.9226644;45.761704444885254;1760417709.9226649;50.48399193342342;1760417711.9226654;55.147639342716765;1760417713.9226658;60.19398144313267;1760417715.9226663;64.7695196999444;
1760417708.1226645;45.77948065365062;1760417710.122665;50.51030114639637;1760417712.1226654;55.10908159716376;1760417714.122666;59.95720908755348;1760417716.1226664;65.02743328318877;
1760417708.3226645;45.80420758350786;1760417710.322665;50.56486243293399;1760417712.3226655;55.229101862226216;1760417714.322666;60.253154663812545;1760417716.3226664;64.99711204977596;
1760417708.5226645;45.7363016465131;1760417710.522665;50.46600954873221;1760417712.5226655;55.109517914908274;1760417714.522666;60.12922241574242;1760417716.5226665;64.99918769387638;
1760417708.7226646;45.80076535542806;1760417710.722665;50.52349113282703;1760417712.7226655;55.12686286653791;1760417714.722666;60.28954188028971;1760417716.7226665;64.73105094012092;
1760417708.9226646;46.81365279590382;1760417710.922665;51.63059363494048;1760417712.9226656;56.49333953857422;1760417714.922666;61.39284372329712;1760417716.9226665;64.95212106143727;
1760417709.1226647;50.59837211262096;1760417711.1226652;55.354841824235585;1760417713.1226656;59.45796316320246;1760417715.1226661;64.64951178606819;1760417717.1226666;62.6353555255466;
1760417709.3226647;50.71606287142126;1760417711.3226652;55.56333065032959;1760417713.3226657;60.060353506179084;1760417715.3226662;64.81990218162537;1760417717.3226666;63.13206089867486;
1760417709.5226648;50.53414617265974;1760417711.5226653;55.48306169181034;1760417713.5226657;59.80013717304576;1760417715.5226662;65.14441265779384;1760417717.5226667;64.85861890456256;
1760417709.7226648;50.406439359797986;1760417711.7226653;55.360847049289276;1760417713.7226658;59.903860092163086;1760417715.7226663;65.00033771290498;1760417717.7226667;64.8029832278981;
1760417709.9226649;50.502640860421316;1760417711.9226654;55.2438785289896;1760417713.9226658;59.831176485334126;1760417715.9226663;64.93480065289666;1760417717.9226668;65.22226333618164;
1760417710.122665;50.628330649399174;1760417712.1226654;55.06870576313564;1760417714.122666;59.88365127926781;1760417716.1226664;65.14543645522174;1760417718.1226668;64.85136817483341;
1760417710.322665;50.4530529643214;1760417712.3226655;55.29719591140747;1760417714.322666;60.05862780979702;1760417716.3226664;65.02415152157054;1760417718.322667;65.07419049739838;
1760417710.522665;50.50929955073765;1760417712.5226655;55.2747164453779;1760417714.522666;59.75854964483352;1760417716.5226665;65.06097316741943;1760417718.522667;65.16264466678395;
1760417710.722665;50.52172305972077;1760417712.7226655;54.958014652646824;1760417714.722666;60.03397987002418;1760417716.7226665;64.67088531045353;1760417718.722667;64.9875893312342;
1760417710.922665;51.643758206754114;1760417712.9226656;56.30742073059082;1760417714.922666;61.22344418575889;1760417716.9226665;65.20718686720905;1760417718.922667;65.08607022902545;
1760417711.1226652;55.27604477746146;1760417713.1226656;59.83006435891856;1760417715.1226661;64.43622377183702;1760417717.1226666;62.73840533362495;1760417719.122667;64.97003138065338;
1760417711.3226652;55.62544691151586;1760417713.3226657;60.30064821243286;1760417715.3226662;64.54755278194652;1760417717.3226666;62.87929886265805;1760417719.3226671;65.16033060410443;
1760417711.5226653;55.551829161467374;1760417713.5226657;60.30114491780599;1760417715.5226662;64.96268160202924;1760417717.5226667;64.86703367794262;1760417719.5226672;64.94315932778751;
1760417711.7226653;55.23778652322704;1760417713.7226658;59.998078779740766;1760417715.7226663;64.77748646455653;1760417717.7226667;65.01324036542107;1760417719.7226672;61.862802505493164;
1760417711.9226654;55.24182319641113;1760417713.9226658;59.9810004234314;1760417715.9226663;64.97852942522834;1760417717.9226668;65.38203358650208;1760417719.9226673;63.892476698931524;
1760417712.1226654;55.100321769714355;1760417714.122666;59.915466742082074;1760417716.1226664;64.75991010665894;1760417718.1226668;64.92391754599178;1760417720.1226673;64.865182427799;
1760417712.3226655;55.298422064099995;1760417714.322666;60.058412097749255;1760417716.3226664;64.82647447025074;1760417718.322667;65.02126244937672;1760417720.3226674;64.93935865514419;
1760417712.5226655;55.14260818218363;1760417714.522666;59.93947528657459;1760417716.5226665;64.86158072948456;1760417718.522667;65.14399191912483;1760417720.5226674;65.0174056782442;
1760417712.7226655;54.841186319078716;1760417714.722666;60.0324585324242;1760417716.7226665;64.68751851250144;1760417718.722667;64.98654186725616;1760417720.7226675;65.13197720050812;
1760417712.9226656;56.68069698192455;1760417714.922666;61.01492643356323;1760417716.9226665;65.0629997253418;1760417718.922667;65.17135395723231;1760417720.9226675;65.15748360577751;
1760417713.1226656;59.97949838638306;1760417715.1226661;64.92209434509277;1760417717.1226666;62.51893545451917;1760417719.122667;65.01029519473805;1760417721.1226676;64.85305112950942;
